Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
BZ,23,Mizoram,2518,Sorghum and products,5521,Feed,1000 tonnes,17.19,-88.5,9,10,9,14,18
BZ,23,Mizoram,2518,Sorghum and products,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,2
BZ,23,Mizoram,2520,"Cereals, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2532,Cassava and products,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2531,Potatoes and products,5142,Food,1000 tonnes,17.19,-88.5,4,4,4,5,5
BZ,23,Mizoram,2533,Sweet potatoes,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2535,Yams,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2534,"Roots, Other",5521,Feed,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2534,"Roots, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,17.19,-88.5,12,13,14,14,14
BZ,23,Mizoram,2543,"Sweeteners, Other",5142,Food,1000 tonnes,17.19,-88.5,1,1,0,0,0
BZ,23,Mizoram,2745,Honey,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2546,Beans,5142,Food,1000 tonnes,17.19,-88.5,2,2,3,3,4
BZ,23,Mizoram,2547,Peas,5142,Food,1000 tonnes,17.19,-88.5,1,2,1,1,1
BZ,23,Mizoram,2549,"Pulses, Other and products",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2551,Nuts and products,5142,Food,1000 tonnes,17.19,-88.5,1,1,2,2,2
BZ,23,Mizoram,2555,Soyabeans,5521,Feed,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2555,Soyabeans,5142,Food,1000 tonnes,17.19,-88.5,1,1,0,1,1
BZ,23,Mizoram,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2557,Sunflower seed,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2558,Rape and Mustardseed,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,17.19,-88.5,1,1,0,1,1
BZ,23,Mizoram,2561,Sesame seed,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2563,Olives (including preserved),5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2571,Soyabean Oil,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,1
BZ,23,Mizoram,2578,Coconut Oil,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2579,Sesameseed Oil,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2580,Olive Oil,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2582,Maize Germ Oil,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,17.19,-88.5,1,1,1,2,1
BZ,23,Mizoram,2601,Tomatoes and products,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,1
BZ,23,Mizoram,2602,Onions,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,1
BZ,23,Mizoram,2605,"Vegetables, Other",5142,Food,1000 tonnes,17.19,-88.5,11,13,13,13,13
BZ,23,Mizoram,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,17.19,-88.5,26,24,34,31,29
BZ,23,Mizoram,2613,Grapefruit and products,5142,Food,1000 tonnes,17.19,-88.5,30,40,19,27,19
BZ,23,Mizoram,2614,"Citrus, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2615,Bananas,5142,Food,1000 tonnes,17.19,-88.5,2,4,2,2,2
BZ,23,Mizoram,2616,Plantains,5521,Feed,1000 tonnes,17.19,-88.5,2,1,1,1,1
BZ,23,Mizoram,2616,Plantains,5142,Food,1000 tonnes,17.19,-88.5,6,2,2,2,2
BZ,23,Mizoram,2617,Apples and products,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,0,0
BZ,23,Mizoram,2618,Pineapples and products,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,1
BZ,23,Mizoram,2619,Dates,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2625,"Fruits, Other",5142,Food,1000 tonnes,17.19,-88.5,6,5,5,3,3
BZ,23,Mizoram,2630,Coffee and products,5142,Food,1000 tonnes,17.19,-88.5,1,0,1,1,2
BZ,23,Mizoram,2633,Cocoa Beans and products,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2635,Tea (including mate),5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2640,Pepper,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2641,Pimento,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2642,Cloves,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2645,"Spices, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2655,Wine,5142,Food,1000 tonnes,17.19,-88.5,0,1,0,1,1
BZ,23,Mizoram,2656,Beer,5142,Food,1000 tonnes,17.19,-88.5,11,10,11,12,12
BZ,23,Mizoram,2657,"Beverages, Fermented",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,17.19,-88.5,2,2,2,2,2
BZ,23,Mizoram,2731,Bovine Meat,5142,Food,1000 tonnes,17.19,-88.5,2,1,2,2,2
BZ,23,Mizoram,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2733,Pigmeat,5142,Food,1000 tonnes,17.19,-88.5,4,5,5,6,6
BZ,23,Mizoram,2734,Poultry Meat,5142,Food,1000 tonnes,17.19,-88.5,8,8,8,9,9
BZ,23,Mizoram,2735,"Meat, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2736,"Offals, Edible",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2740,"Butter, Ghee",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2743,Cream,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,17.19,-88.5,2,2,2,2,2
BZ,23,Mizoram,2781,"Fish, Body Oil",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2744,Eggs,5142,Food,1000 tonnes,17.19,-88.5,2,2,2,1,2
BZ,23,Mizoram,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,17.19,-88.5,22,23,23,29,27
BZ,23,Mizoram,2761,Freshwater Fish,5142,Food,1000 tonnes,17.19,-88.5,2,1,0,0,0
BZ,23,Mizoram,2762,Demersal Fish,5142,Food,1000 tonnes,17.19,-88.5,0,0,1,0,0
BZ,23,Mizoram,2763,Pelagic Fish,5521,Feed,1000 tonnes,17.19,-88.5,2,1,0,0,0
BZ,23,Mizoram,2763,Pelagic Fish,5142,Food,1000 tonnes,17.19,-88.5,1,2,2,2,2
BZ,23,Mizoram,2764,"Marine Fish, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2765,Crustaceans,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,1
BZ,23,Mizoram,2766,Cephalopods,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2767,"Molluscs, Other",5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,1
BZ,23,Mizoram,2775,Aquatic Plants,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2680,Infant food,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,17.19,-88.5,42,43,49,49,63
BZ,23,Mizoram,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,17.19,-88.5,39,40,39,35,40
BZ,23,Mizoram,2907,Starchy Roots,5521,Feed,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2907,Starchy Roots,5142,Food,1000 tonnes,17.19,-88.5,5,5,5,6,6
BZ,23,Mizoram,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,17.19,-88.5,13,14,14,14,14
BZ,23,Mizoram,2911,Pulses,5142,Food,1000 tonnes,17.19,-88.5,3,3,4,5,5
BZ,23,Mizoram,2912,Treenuts,5142,Food,1000 tonnes,17.19,-88.5,1,1,2,2,2
BZ,23,Mizoram,2913,Oilcrops,5521,Feed,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2913,Oilcrops,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,1,2
BZ,23,Mizoram,2914,Vegetable Oils,5142,Food,1000 tonnes,17.19,-88.5,2,2,2,3,2
BZ,23,Mizoram,2918,Vegetables,5142,Food,1000 tonnes,17.19,-88.5,13,15,15,15,15
BZ,23,Mizoram,2919,Fruits - Excluding Wine,5521,Feed,1000 tonnes,17.19,-88.5,2,1,1,1,1
BZ,23,Mizoram,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,17.19,-88.5,72,77,63,67,57
BZ,23,Mizoram,2922,Stimulants,5142,Food,1000 tonnes,17.19,-88.5,1,1,1,2,2
BZ,23,Mizoram,2923,Spices,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2924,Alcoholic Beverages,5142,Food,1000 tonnes,17.19,-88.5,13,13,13,14,15
BZ,23,Mizoram,2943,Meat,5142,Food,1000 tonnes,17.19,-88.5,13,15,15,17,17
BZ,23,Mizoram,2945,Offals,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2946,Animal fats,5142,Food,1000 tonnes,17.19,-88.5,2,2,2,2,2
BZ,23,Mizoram,2949,Eggs,5142,Food,1000 tonnes,17.19,-88.5,2,2,2,1,2
BZ,23,Mizoram,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,17.19,-88.5,22,23,23,29,27
BZ,23,Mizoram,2960,"Fish, Seafood",5521,Feed,1000 tonnes,17.19,-88.5,2,1,0,0,0
BZ,23,Mizoram,2960,"Fish, Seafood",5142,Food,1000 tonnes,17.19,-88.5,5,5,5,5,5
BZ,23,Mizoram,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BZ,23,Mizoram,2928,Miscellaneous,5142,Food,1000 tonnes,17.19,-88.5,0,0,0,0,0
BJ,53,Telangana,2511,Wheat and products,5142,Food,1000 tonnes,9.31,2.32,63,68,84,133,135
BJ,53,Telangana,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,9.31,2.32,512,499,555,555,552
BJ,53,Telangana,2513,Barley and products,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2514,Maize and products,5521,Feed,1000 tonnes,9.31,2.32,250,300,400,400,460
BJ,53,Telangana,2514,Maize and products,5142,Food,1000 tonnes,9.31,2.32,429,408,394,435,441
BJ,53,Telangana,2516,Oats,5521,Feed,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2516,Oats,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2517,Millet and products,5521,Feed,1000 tonnes,9.31,2.32,3,3,3,3,2
BJ,53,Telangana,2517,Millet and products,5142,Food,1000 tonnes,9.31,2.32,18,16,15,19,14
BJ,53,Telangana,2518,Sorghum and products,5521,Feed,1000 tonnes,9.31,2.32,5,5,4,5,6
BJ,53,Telangana,2518,Sorghum and products,5142,Food,1000 tonnes,9.31,2.32,113,116,115,84,90
BJ,53,Telangana,2520,"Cereals, Other",5142,Food,1000 tonnes,9.31,2.32,1,1,1,1,2
BJ,53,Telangana,2532,Cassava and products,5521,Feed,1000 tonnes,9.31,2.32,1040,1040,1160,1040,1210
BJ,53,Telangana,2532,Cassava and products,5142,Food,1000 tonnes,9.31,2.32,1104,1106,1262,1077,1153
BJ,53,Telangana,2531,Potatoes and products,5142,Food,1000 tonnes,9.31,2.32,1,2,2,3,1
BJ,53,Telangana,2533,Sweet potatoes,5142,Food,1000 tonnes,9.31,2.32,57,70,44,63,58
BJ,53,Telangana,2535,Yams,5521,Feed,1000 tonnes,9.31,2.32,237,262,273,274,318
BJ,53,Telangana,2535,Yams,5142,Food,1000 tonnes,9.31,2.32,1213,1452,1507,1479,1600
BJ,53,Telangana,2534,"Roots, Other",5142,Food,1000 tonnes,9.31,2.32,2,1,2,3,1
BJ,53,Telangana,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,9.31,2.32,44,46,49,59,74
BJ,53,Telangana,2543,"Sweeteners, Other",5142,Food,1000 tonnes,9.31,2.32,2,5,3,4,7
BJ,53,Telangana,2745,Honey,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2546,Beans,5142,Food,1000 tonnes,9.31,2.32,104,77,68,63,63
BJ,53,Telangana,2547,Peas,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2549,"Pulses, Other and products",5142,Food,1000 tonnes,9.31,2.32,33,37,34,36,36
BJ,53,Telangana,2551,Nuts and products,5142,Food,1000 tonnes,9.31,2.32,61,47,44,77,66
BJ,53,Telangana,2555,Soyabeans,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,9.31,2.32,62,79,64,56,64
BJ,53,Telangana,2557,Sunflower seed,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2558,Rape and Mustardseed,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,1
BJ,53,Telangana,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,9.31,2.32,3,3,2,4,4
BJ,53,Telangana,2561,Sesame seed,5142,Food,1000 tonnes,9.31,2.32,9,10,10,11,9
BJ,53,Telangana,2563,Olives (including preserved),5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2570,"Oilcrops, Other",5142,Food,1000 tonnes,9.31,2.32,0,1,1,0,0
BJ,53,Telangana,2571,Soyabean Oil,5142,Food,1000 tonnes,9.31,2.32,2,3,3,2,2
BJ,53,Telangana,2572,Groundnut Oil,5142,Food,1000 tonnes,9.31,2.32,18,30,24,17,17
BJ,53,Telangana,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2575,Cottonseed Oil,5142,Food,1000 tonnes,9.31,2.32,13,5,11,9,10
BJ,53,Telangana,2576,Palmkernel Oil,5142,Food,1000 tonnes,9.31,2.32,3,5,3,3,3
BJ,53,Telangana,2577,Palm Oil,5142,Food,1000 tonnes,9.31,2.32,17,18,22,34,33
BJ,53,Telangana,2578,Coconut Oil,5142,Food,1000 tonnes,9.31,2.32,1,2,2,2,2
BJ,53,Telangana,2579,Sesameseed Oil,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2580,Olive Oil,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2582,Maize Germ Oil,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,9.31,2.32,1,1,3,1,1
BJ,53,Telangana,2601,Tomatoes and products,5142,Food,1000 tonnes,9.31,2.32,208,238,201,285,378
BJ,53,Telangana,2602,Onions,5142,Food,1000 tonnes,9.31,2.32,37,8,14,53,42
BJ,53,Telangana,2605,"Vegetables, Other",5142,Food,1000 tonnes,9.31,2.32,108,103,103,197,171
BJ,53,Telangana,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,9.31,2.32,14,13,13,14,14
BJ,53,Telangana,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,9.31,2.32,0,1,1,1,0
BJ,53,Telangana,2613,Grapefruit and products,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2614,"Citrus, Other",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2615,Bananas,5142,Food,1000 tonnes,9.31,2.32,15,17,17,18,18
BJ,53,Telangana,2617,Apples and products,5142,Food,1000 tonnes,9.31,2.32,18,16,27,24,17
BJ,53,Telangana,2618,Pineapples and products,5142,Food,1000 tonnes,9.31,2.32,200,240,220,338,323
BJ,53,Telangana,2619,Dates,5142,Food,1000 tonnes,9.31,2.32,1,1,1,1,1
BJ,53,Telangana,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,9.31,2.32,2,1,2,2,1
BJ,53,Telangana,2625,"Fruits, Other",5142,Food,1000 tonnes,9.31,2.32,123,134,135,135,138
BJ,53,Telangana,2630,Coffee and products,5142,Food,1000 tonnes,9.31,2.32,0,1,1,1,0
BJ,53,Telangana,2633,Cocoa Beans and products,5142,Food,1000 tonnes,9.31,2.32,1,1,1,1,1
BJ,53,Telangana,2635,Tea (including mate),5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2640,Pepper,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2641,Pimento,5142,Food,1000 tonnes,9.31,2.32,26,38,38,68,67
BJ,53,Telangana,2645,"Spices, Other",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2655,Wine,5142,Food,1000 tonnes,9.31,2.32,4,9,10,7,4
BJ,53,Telangana,2656,Beer,5142,Food,1000 tonnes,9.31,2.32,69,94,91,106,88
BJ,53,Telangana,2657,"Beverages, Fermented",5142,Food,1000 tonnes,9.31,2.32,31,31,31,23,25
BJ,53,Telangana,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,9.31,2.32,2,2,2,2,3
BJ,53,Telangana,2731,Bovine Meat,5142,Food,1000 tonnes,9.31,2.32,31,29,31,31,32
BJ,53,Telangana,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,9.31,2.32,8,8,8,9,9
BJ,53,Telangana,2733,Pigmeat,5142,Food,1000 tonnes,9.31,2.32,7,7,9,10,8
BJ,53,Telangana,2734,Poultry Meat,5142,Food,1000 tonnes,9.31,2.32,96,82,173,201,203
BJ,53,Telangana,2735,"Meat, Other",5142,Food,1000 tonnes,9.31,2.32,7,8,8,9,9
BJ,53,Telangana,2736,"Offals, Edible",5142,Food,1000 tonnes,9.31,2.32,9,8,9,9,9
BJ,53,Telangana,2740,"Butter, Ghee",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2743,Cream,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,9.31,2.32,2,2,2,2,2
BJ,53,Telangana,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2744,Eggs,5142,Food,1000 tonnes,9.31,2.32,8,7,7,8,9
BJ,53,Telangana,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,9.31,2.32,137,83,84,84,87
BJ,53,Telangana,2761,Freshwater Fish,5142,Food,1000 tonnes,9.31,2.32,46,51,49,26,27
BJ,53,Telangana,2762,Demersal Fish,5142,Food,1000 tonnes,9.31,2.32,5,5,6,7,5
BJ,53,Telangana,2763,Pelagic Fish,5521,Feed,1000 tonnes,9.31,2.32,5,4,7,6,8
BJ,53,Telangana,2763,Pelagic Fish,5142,Food,1000 tonnes,9.31,2.32,9,10,6,13,16
BJ,53,Telangana,2764,"Marine Fish, Other",5142,Food,1000 tonnes,9.31,2.32,59,58,64,80,88
BJ,53,Telangana,2765,Crustaceans,5142,Food,1000 tonnes,9.31,2.32,4,3,3,2,1
BJ,53,Telangana,2766,Cephalopods,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2767,"Molluscs, Other",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2775,Aquatic Plants,5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2680,Infant food,5142,Food,1000 tonnes,9.31,2.32,1,0,0,1,1
BJ,53,Telangana,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,9.31,2.32,258,308,407,408,468
BJ,53,Telangana,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,9.31,2.32,1137,1108,1164,1228,1233
BJ,53,Telangana,2907,Starchy Roots,5521,Feed,1000 tonnes,9.31,2.32,1277,1302,1433,1314,1528
BJ,53,Telangana,2907,Starchy Roots,5142,Food,1000 tonnes,9.31,2.32,2378,2631,2816,2624,2814
BJ,53,Telangana,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,9.31,2.32,46,51,52,63,81
BJ,53,Telangana,2911,Pulses,5142,Food,1000 tonnes,9.31,2.32,137,113,102,99,99
BJ,53,Telangana,2912,Treenuts,5142,Food,1000 tonnes,9.31,2.32,61,47,44,77,66
BJ,53,Telangana,2913,Oilcrops,5521,Feed,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2913,Oilcrops,5142,Food,1000 tonnes,9.31,2.32,74,93,77,71,78
BJ,53,Telangana,2914,Vegetable Oils,5142,Food,1000 tonnes,9.31,2.32,57,64,69,67,68
BJ,53,Telangana,2918,Vegetables,5142,Food,1000 tonnes,9.31,2.32,353,348,318,534,592
BJ,53,Telangana,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,9.31,2.32,373,425,416,533,512
BJ,53,Telangana,2922,Stimulants,5142,Food,1000 tonnes,9.31,2.32,1,2,2,2,1
BJ,53,Telangana,2923,Spices,5142,Food,1000 tonnes,9.31,2.32,26,39,39,68,67
BJ,53,Telangana,2924,Alcoholic Beverages,5142,Food,1000 tonnes,9.31,2.32,106,137,134,139,120
BJ,53,Telangana,2943,Meat,5142,Food,1000 tonnes,9.31,2.32,149,134,229,260,260
BJ,53,Telangana,2945,Offals,5142,Food,1000 tonnes,9.31,2.32,9,8,9,9,9
BJ,53,Telangana,2946,Animal fats,5142,Food,1000 tonnes,9.31,2.32,2,2,2,2,2
BJ,53,Telangana,2949,Eggs,5142,Food,1000 tonnes,9.31,2.32,8,7,7,8,9
BJ,53,Telangana,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,9.31,2.32,137,83,84,84,87
BJ,53,Telangana,2960,"Fish, Seafood",5521,Feed,1000 tonnes,9.31,2.32,5,4,7,6,8
BJ,53,Telangana,2960,"Fish, Seafood",5142,Food,1000 tonnes,9.31,2.32,123,127,129,129,138
BJ,53,Telangana,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,9.31,2.32,0,0,0,0,0
BJ,53,Telangana,2928,Miscellaneous,5142,Food,1000 tonnes,9.31,2.32,1,0,0,1,1
BO,19,Bihar  ,2511,Wheat and products,5142,Food,1000 tonnes,-16.29,-63.59,531,543,527,529,533
BO,19,Bihar  ,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,-16.29,-63.59,3,3,3,0,3
BO,19,Bihar  ,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-16.29,-63.59,253,266,270,283,288
BO,19,Bihar  ,2513,Barley and products,5521,Feed,1000 tonnes,-16.29,-63.59,26,30,27,30,28
BO,19,Bihar  ,2513,Barley and products,5142,Food,1000 tonnes,-16.29,-63.59,0,0,0,0,0
BO,19,Bihar  ,2514,Maize and products,5521,Feed,1000 tonnes,-16.29,-63.59,320,290,290,290,275
BO,19,Bihar  ,2514,Maize and products,5142,Food,1000 tonnes,-16.29,-63.59,401,391,401,410,415
BO,19,Bihar  ,2515,Rye and products,5142,Food,1000 tonnes,-16.29,-63.59,0,0,0,0,0
BO,19,Bihar  ,2516,Oats,5142,Food,1000 tonnes,-16.29,-63.59,9,9,10,10,9
BO,19,Bihar  ,2517,Millet and products,5521,Feed,1000 tonnes,-16.29,-63.59,0,0,0,0,0
BO,19,Bihar  ,2518,Sorghum and products,5521,Feed,1000 tonnes,-16.29,-63.59,295,300,300,300,789
BO,19,Bihar  ,2520,"Cereals, Other",5521,Feed,1000 tonnes,-16.29,-63.59,1,0,1,0,0
BO,19,Bihar  ,2520,"Cereals, Other",5142,Food,1000 tonnes,-16.29,-63.59,17,19,14,22,24
BO,19,Bihar  ,2532,Cassava and products,5521,Feed,1000 tonnes,-16.29,-63.59,60,60,50,45,40
BO,19,Bihar  ,2532,Cassava and products,5142,Food,1000 tonnes,-16.29,-63.59,152,166,179,161,167
BO,19,Bihar  ,2531,Potatoes and products,5521,Feed,1000 tonnes,-16.29,-63.59,55,60,47,50,50
BO,19,Bihar  ,2531,Potatoes and products,5142,Food,1000 tonnes,-16.29,-63.59,600,641,678,634,690
BO,19,Bihar  ,2533,Sweet potatoes,5142,Food,1000 tonnes,-16.29,-63.59,6,3,3,4,4
BO,19,Bihar  ,2534,"Roots, Other",5142,Food,1000 tonnes,-16.29,-63.59,36,35,36,38,37
BO,19,Bihar  ,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,-16.29,-63.59,249,256,268,271,284
BO,19,Bihar  ,2543,"Sweeteners, Other",5142,Food,1000 tonnes,-16.29,-63.59,4,5,7,7,8
BO,19,Bihar  ,2745,Honey,5142,Food,1000 tonnes,-16.29,-63.59,1,1,1,1,1
BO,19,Bihar  ,2546,Beans,5142,Food,1000 tonnes,-16.29,-63.59,0,19,33,16,32
BO,19,Bihar  ,2547,Peas,5142,Food,1000 tonnes,-16.29,-63.59,6,6,5,5,5
BO,19,Bihar  ,2549,"Pulses, Other and products",5142,Food,1000 tonnes,-16.29,-63.59,13,10,11,12,12
BO,19,Bihar  ,2551,Nuts and products,5142,Food,1000 tonnes,-16.29,-63.59,66,68,69,72,92
BO,19,Bihar  ,2555,Soyabeans,5521,Feed,1000 tonnes,-16.29,-63.59,3,1,1,1,2
